generator_type,rho,alpha,delta,K,T,seed,method,concept_re_id_accuracy,assignment_entropy,wrong_memory_reuse_rate,worst_window_dip,worst_window_recovery,budget_normalized_score,final_accuracy,accuracy_auc
circle,2.0,1.0,1.0,10,20,456,FedAvg,,,,0.0164,0,,0.7192,13.6564
circle,2.0,1.0,1.0,10,20,456,Oracle,1.0,1.801549,0.0,0.178,6,,0.5096,11.1344
circle,2.0,1.0,1.0,10,20,456,FedProto,,,,0.227,6,0.00158,0.4948,9.6039
circle,2.0,1.0,1.0,10,20,456,TrackedSummary,0.145,0.0,0.855,0.0936,1,0.00127,0.713,13.5106
circle,2.0,1.0,1.0,10,20,456,Flash,,,,0.0936,1,0.002963,0.713,13.5106
circle,2.0,1.0,1.0,10,20,456,FedDrift,0.145,0.0,0.855,0.166,6,0.002342,0.5586,10.6778
circle,2.0,1.0,1.0,10,20,456,IFCA,0.145,0.0,0.855,0.0154,0,0.001476,0.713,13.458
circle,2.0,1.0,1.0,10,20,456,CompressedFedAvg,,,,0.3608,1,0.003479,0.713,13.222
circle,2.0,1.0,1.0,10,20,789,FedProTrack,0.16,0.598599,0.84,0.4328,6,0.001311,0.7176,10.492
circle,2.0,1.0,1.0,10,20,789,LocalOnly,,,,0.2156,6,,0.6948,11.1154
circle,2.0,1.0,1.0,10,20,789,FedAvg,,,,0.0196,0,,0.7176,13.5948
circle,2.0,1.0,1.0,10,20,789,Oracle,1.0,1.83974,0.0,0.1796,6,,0.5936,11.0896
circle,2.0,1.0,1.0,10,20,789,FedProto,,,,0.2186,6,0.001588,0.4926,9.6531
circle,2.0,1.0,1.0,10,20,789,TrackedSummary,0.125,0.0,0.875,0.0908,1,0.00127,0.7264,13.5142
circle,2.0,1.0,1.0,10,20,789,Flash,,,,0.0908,1,0.002964,0.7264,13.5142
circle,2.0,1.0,1.0,10,20,789,FedDrift,0.145,0.097525,0.855,0.1666,6,0.002354,0.5556,10.7358
circle,2.0,1.0,1.0,10,20,789,IFCA,0.125,0.0,0.875,0.0272,0,0.001476,0.7264,13.4609
circle,2.0,1.0,1.0,10,20,789,CompressedFedAvg,,,,0.3682,1,0.003479,0.7264,13.2192
circle,2.0,1.0,1.0,10,20,1024,FedProTrack,0.17,0.624116,0.83,0.1768,4,0.001631,0.718,13.0462
circle,2.0,1.0,1.0,10,20,1024,LocalOnly,,,,0.2036,6,,0.69,11.2506
circle,2.0,1.0,1.0,10,20,1024,FedAvg,,,,0.0408,0,,0.718,13.6046
circle,2.0,1.0,1.0,10,20,1024,Oracle,1.0,1.768726,0.0,0.1252,6,,0.5432,11.3328
circle,2.0,1.0,1.0,10,20,1024,FedProto,,,,0.2144,6,0.001581,0.4998,9.6133
circle,2.0,1.0,1.0,10,20,1024,TrackedSummary,0.16,0.0,0.84,0.0888,1,0.00127,0.7122,13.5143
circle,2.0,1.0,1.0,10,20,1024,Flash,,,,0.0888,1,0.002964,0.7122,13.5143
circle,2.0,1.0,1.0,10,20,1024,FedDrift,0.17,0.097525,0.83,0.1584,6,0.002353,0.545,10.7313
circle,2.0,1.0,1.0,10,20,1024,IFCA,0.16,0.0,0.84,0.0188,0,0.001478,0.7122,13.4774
circle,2.0,1.0,1.0,10,20,1024,CompressedFedAvg,,,,0.3718,1,0.003476,0.7122,13.2089
circle,5.0,0.0,0.1,10,20,42,FedProTrack,0.425,0.936352,0.575,0.0348,0,0.001623,0.736,12.9874
circle,5.0,0.0,0.1,10,20,42,LocalOnly,,,,0.022,0,,0.6788,10.8632
circle,5.0,0.0,0.1,10,20,42,FedAvg,,,,0.0236,0,,0.7104,12.463
circle,5.0,0.0,0.1,10,20,42,Oracle,1.0,0.0,0.0,0.0456,0,,0.5328,10.5718
circle,5.0,0.0,0.1,10,20,42,FedProto,,,,0.009,0,0.001595,0.511,9.696
circle,5.0,0.0,0.1,10,20,42,TrackedSummary,0.4,0.0,0.6,0.0168,0,0.00116,0.6976,12.3435
circle,5.0,0.0,0.1,10,20,42,Flash,,,,0.0168,0,0.002707,0.6976,12.3435
circle,5.0,0.0,0.1,10,20,42,FedDrift,0.39,0.244533,0.61,0.0174,0,0.002218,0.5436,10.1161
circle,5.0,0.0,0.1,10,20,42,IFCA,0.4,0.0,0.6,0.0236,0,0.001458,0.7208,13.2932
circle,5.0,0.0,0.1,10,20,42,CompressedFedAvg,,,,0.015,0,0.003202,0.6974,12.1676
circle,5.0,0.0,0.1,10,20,456,FedProTrack,0.715,0.74911,0.285,0.0,0,0.00153,0.7088,12.238
circle,5.0,0.0,0.1,10,20,456,LocalOnly,,,,0.032,0,,0.6592,10.8372
circle,5.0,0.0,0.1,10,20,456,FedAvg,,,,0.0096,0,,0.6908,12.4914
circle,5.0,0.0,0.1,10,20,456,Oracle,1.0,0.0,0.0,0.0444,0,,0.5928,10.6556
circle,5.0,0.0,0.1,10,20,456,FedProto,,,,0.0192,0,0.001575,0.502,9.5767
circle,5.0,0.0,0.1,10,20,456,TrackedSummary,0.75,0.0,0.25,0.005,0,0.001156,0.6848,12.3009
circle,5.0,0.0,0.1,10,20,456,Flash,,,,0.005,0,0.002698,0.6848,12.3009
circle,5.0,0.0,0.1,10,20,456,FedDrift,0.74,0.032508,0.26,0.0074,0,0.002306,0.5618,10.5152
circle,5.0,0.0,0.1,10,20,456,IFCA,0.75,0.0,0.25,0.0026,0,0.001454,0.7086,13.2608
circle,5.0,0.0,0.1,10,20,456,CompressedFedAvg,,,,0.0048,0,0.003192,0.6846,12.1308
circle,5.0,0.0,0.1,10,20,123,FedProTrack,0.87,0.961637,0.13,0.172,6,0.00163,0.7056,13.037
circle,5.0,0.0,0.1,10,20,123,LocalOnly,,,,0.2068,6,,0.6356,10.7972
circle,5.0,0.0,0.1,10,20,123,FedAvg,,,,0.1252,6,,0.6808,12.5126
circle,5.0,0.0,0.1,10,20,123,Oracle,1.0,0.0,0.0,0.21,0,,0.628,10.8854
circle,5.0,0.0,0.1,10,20,123,FedProto,,,,0.2198,6,0.001583,0.503,9.624
circle,5.0,0.0,0.1,10,20,123,TrackedSummary,0.95,0.0,0.05,0.147,6,0.001162,0.6828,12.3669
circle,5.0,0.0,0.1,10,20,123,Flash,,,,0.147,6,0.002712,0.6828,12.3669
circle,5.0,0.0,0.1,10,20,123,FedDrift,0.885,0.211304,0.115,0.2086,6,0.002178,0.5232,9.9335
circle,5.0,0.0,0.1,10,20,123,IFCA,0.95,0.0,0.05,0.0,0,0.001459,0.706,13.3053
circle,5.0,0.0,0.1,10,20,123,CompressedFedAvg,,,,0.2988,6,0.00321,0.682,12.1971
circle,5.0,0.0,0.1,10,20,789,FedProTrack,0.6,0.610648,0.4,0.0,0,0.001337,0.7164,10.6942
circle,5.0,0.0,0.1,10,20,789,LocalOnly,,,,0.0212,0,,0.6468,10.791
circle,5.0,0.0,0.1,10,20,789,FedAvg,,,,0.0,0,,0.6912,12.4504
circle,5.0,0.0,0.1,10,20,789,Oracle,1.0,0.0,0.0,0.0276,0,,0.5592,10.5152
circle,5.0,0.0,0.1,10,20,789,FedProto,,,,0.0212,0,0.001582,0.4986,9.6183
circle,5.0,0.0,0.1,10,20,789,TrackedSummary,0.6,0.0,0.4,0.0,0,0.001159,0.6978,12.3303
circle,5.0,0.0,0.1,10,20,789,Flash,,,,0.0,0,0.002704,0.6978,12.3303
circle,5.0,0.0,0.1,10,20,789,FedDrift,0.595,0.016254,0.405,0.0062,0,0.002299,0.5658,10.4825
circle,5.0,0.0,0.1,10,20,789,IFCA,0.6,0.0,0.4,0.0098,0,0.001457,0.721,13.2883
circle,5.0,0.0,0.1,10,20,789,CompressedFedAvg,,,,0.0,0,0.003198,0.7004,12.1534
circle,5.0,0.0,0.1,10,20,1024,FedProTrack,0.66,0.754077,0.34,0.0,0,0.00159,0.718,12.7222
circle,5.0,0.0,0.1,10,20,1024,LocalOnly,,,,0.0,0,,0.6464,10.8976
circle,5.0,0.0,0.1,10,20,1024,FedAvg,,,,0.0,0,,0.6892,12.4126
circle,5.0,0.0,0.1,10,20,1024,Oracle,1.0,0.0,0.0,0.0212,0,,0.504,10.492
circle,5.0,0.0,0.1,10,20,1024,FedProto,,,,0.0014,0,0.001587,0.4988,9.649
circle,5.0,0.0,0.1,10,20,1024,TrackedSummary,0.7,0.0,0.3,0.0,0,0.001155,0.684,12.2844
circle,5.0,0.0,0.1,10,20,1024,Flash,,,,0.0,0,0.002694,0.684,12.2844
circle,5.0,0.0,0.1,10,20,1024,FedDrift,0.65,0.19505,0.35,0.0,0,0.002188,0.5214,9.9783
circle,5.0,0.0,0.1,10,20,1024,IFCA,0.7,0.0,0.3,0.0,0,0.001458,0.7062,13.2956
circle,5.0,0.0,0.1,10,20,1024,CompressedFedAvg,,,,0.0,0,0.003184,0.6846,12.0993
circle,5.0,0.0,0.3,10,20,42,FedProTrack,0.43,0.899061,0.57,0.0348,0,0.001629,0.736,13.0322
circle,5.0,0.0,0.3,10,20,42,LocalOnly,,,,0.0164,0,,0.6848,10.935
circle,5.0,0.0,0.3,10,20,42,FedAvg,,,,0.0296,0,,0.7208,12.757
circle,5.0,0.0,0.3,10,20,42,Oracle,1.0,0.0,0.0,0.0436,0,,0.5328,10.6158
circle,5.0,0.0,0.3,10,20,42,FedProto,,,,0.0102,0,0.001595,0.5148,9.6981
circle,5.0,0.0,0.3,10,20,42,TrackedSummary,0.4,0.0,0.6,0.0146,0,0.001188,0.7096,12.6373
circle,5.0,0.0,0.3,10,20,42,Flash,,,,0.0146,0,0.002771,0.7096,12.6373
circle,5.0,0.0,0.3,10,20,42,FedDrift,0.42,0.065017,0.58,0.0138,0,0.002319,0.5614,10.5736
circle,5.0,0.0,0.3,10,20,42,IFCA,0.4,0.0,0.6,0.0224,0,0.00147,0.7256,13.4088
circle,5.0,0.0,0.3,10,20,42,CompressedFedAvg,,,,0.014,0,0.003271,0.7098,12.4312
circle,5.0,0.0,0.3,10,20,456,FedProTrack,0.72,0.763083,0.28,0.0,0,0.001553,0.716,12.4204
circle,5.0,0.0,0.3,10,20,456,LocalOnly,,,,0.0312,0,,0.6608,10.93
circle,5.0,0.0,0.3,10,20,456,FedAvg,,,,0.0,0,,0.7032,12.788
circle,5.0,0.0,0.3,10,20,456,Oracle,1.0,0.0,0.0,0.0488,0,,0.5968,10.718
circle,5.0,0.0,0.3,10,20,456,FedProto,,,,0.0174,0,0.001577,0.5032,9.5893
circle,5.0,0.0,0.3,10,20,456,TrackedSummary,0.75,0.0,0.25,0.002,0,0.001185,0.6972,12.6133
circle,5.0,0.0,0.3,10,20,456,Flash,,,,0.002,0,0.002766,0.6972,12.6133
circle,5.0,0.0,0.3,10,20,456,FedDrift,0.75,0.0,0.25,0.0098,0,0.002322,0.5802,10.5874
circle,5.0,0.0,0.3,10,20,456,IFCA,0.75,0.0,0.25,0.0048,0,0.001468,0.712,13.386
circle,5.0,0.0,0.3,10,20,456,CompressedFedAvg,,,,0.0028,0,0.003267,0.697,12.4142
circle,5.0,0.0,0.3,10,20,123,FedProTrack,0.87,0.961825,0.13,0.162,3,0.001651,0.7064,13.2086
circle,5.0,0.0,0.3,10,20,123,LocalOnly,,,,0.2132,6,,0.6456,10.8622
circle,5.0,0.0,0.3,10,20,123,FedAvg,,,,0.108,6,,0.6908,12.8152
circle,5.0,0.0,0.3,10,20,123,Oracle,1.0,0.0,0.0,0.2052,0,,0.6348,10.942
circle,5.0,0.0,0.3,10,20,123,FedProto,,,,0.219,6,0.001585,0.504,9.6359
circle,5.0,0.0,0.3,10,20,123,TrackedSummary,0.95,0.0,0.05,0.13,6,0.00119,0.694,12.6665
circle,5.0,0.0,0.3,10,20,123,Flash,,,,0.13,6,0.002778,0.694,12.6665
circle,5.0,0.0,0.3,10,20,123,FedDrift,0.855,0.2639,0.145,0.2096,6,0.002246,0.5286,10.2398
circle,5.0,0.0,0.3,10,20,123,IFCA,0.95,0.0,0.05,0.0,0,0.00147,0.709,13.4109
circle,5.0,0.0,0.3,10,20,123,CompressedFedAvg,,,,0.3156,6,0.003278,0.6942,12.4582
circle,5.0,0.0,0.3,10,20,789,FedProTrack,0.605,0.64474,0.395,0.0,0,0.001327,0.7172,10.6138
circle,5.0,0.0,0.3,10,20,789,LocalOnly,,,,0.0256,0,,0.6548,10.8714
circle,5.0,0.0,0.3,10,20,789,FedAvg,,,,0.01,0,,0.7064,12.7512
circle,5.0,0.0,0.3,10,20,789,Oracle,1.0,0.0,0.0,0.03,0,,0.5652,10.5754
circle,5.0,0.0,0.3,10,20,789,FedProto,,,,0.0228,0,0.001581,0.5002,9.6131
circle,5.0,0.0,0.3,10,20,789,TrackedSummary,0.6,0.0,0.4,0.0,0,0.001188,0.7164,12.6356
circle,5.0,0.0,0.3,10,20,789,Flash,,,,0.0,0,0.002771,0.7164,12.6356
circle,5.0,0.0,0.3,10,20,789,FedDrift,0.6,0.0,0.4,0.0122,0,0.002321,0.5694,10.5843
circle,5.0,0.0,0.3,10,20,789,IFCA,0.6,0.0,0.4,0.0114,0,0.00147,0.7246,13.4042
circle,5.0,0.0,0.3,10,20,789,CompressedFedAvg,,,,0.0,0,0.003274,0.716,12.4408
circle,5.0,0.0,0.5,10,20,42,FedProTrack,0.43,0.666534,0.57,0.0348,0,0.001638,0.736,13.1026
circle,5.0,0.0,0.5,10,20,42,LocalOnly,,,,0.0196,0,,0.6872,11.0354
circle,5.0,0.0,0.5,10,20,42,FedAvg,,,,0.0324,0,,0.7332,13.1016
circle,5.0,0.0,0.5,10,20,42,Oracle,1.0,0.0,0.0,0.0408,0,,0.5364,10.6464
circle,5.0,0.0,0.5,10,20,42,FedProto,,,,0.0154,0,0.001591,0.5104,9.6745
circle,5.0,0.0,0.5,10,20,42,TrackedSummary,0.4,0.0,0.6,0.0194,0,0.001218,0.722,12.9645
circle,5.0,0.0,0.5,10,20,42,Flash,,,,0.0194,0,0.002843,0.722,12.9645
circle,5.0,0.0,0.5,10,20,42,FedDrift,0.42,0.065017,0.58,0.0126,0,0.002342,0.5738,10.6804
circle,5.0,0.0,0.5,10,20,42,IFCA,0.4,0.0,0.6,0.0226,0,0.001476,0.7274,13.4597
circle,5.0,0.0,0.5,10,20,42,CompressedFedAvg,,,,0.0186,0,0.003347,0.7222,12.7168
circle,5.0,0.0,0.3,10,20,1024,FedProTrack,0.66,0.753411,0.34,0.0,0,0.001599,0.718,12.7926
circle,5.0,0.0,0.3,10,20,1024,LocalOnly,,,,0.0,0,,0.654,10.9826
circle,5.0,0.0,0.3,10,20,1024,FedAvg,,,,0.0,0,,0.702,12.7102
circle,5.0,0.0,0.3,10,20,1024,Oracle,1.0,0.0,0.0,0.0284,0,,0.5064,10.5512
circle,5.0,0.0,0.3,10,20,1024,FedProto,,,,0.0008,0,0.001585,0.5,9.6388
circle,5.0,0.0,0.3,10,20,1024,TrackedSummary,0.7,0.0,0.3,0.0,0,0.001185,0.6962,12.6089
circle,5.0,0.0,0.3,10,20,1024,Flash,,,,0.0,0,0.002765,0.6962,12.6089
circle,5.0,0.0,0.3,10,20,1024,FedDrift,0.63,0.255134,0.37,0.0,0,0.002263,0.541,10.3183
circle,5.0,0.0,0.3,10,20,1024,IFCA,0.7,0.0,0.3,0.0,0,0.001471,0.7106,13.4111
circle,5.0,0.0,0.3,10,20,1024,CompressedFedAvg,,,,0.0,0,0.003263,0.6966,12.3977
circle,5.0,0.0,0.5,10,20,123,FedProTrack,0.85,0.808204,0.15,0.158,2,0.001653,0.7068,13.222
circle,5.0,0.0,0.5,10,20,123,LocalOnly,,,,0.2048,6,,0.6576,10.9894
circle,5.0,0.0,0.5,10,20,123,FedAvg,,,,0.0804,3,,0.7036,13.1176
circle,5.0,0.0,0.5,10,20,123,Oracle,1.0,0.0,0.0,0.2088,0,,0.6408,11.0674
circle,5.0,0.0,0.5,10,20,123,FedProto,,,,0.2202,6,0.001581,0.5044,9.6101
circle,5.0,0.0,0.5,10,20,123,TrackedSummary,0.95,0.0,0.05,0.1114,5,0.00122,0.706,12.9793
circle,5.0,0.0,0.5,10,20,123,Flash,,,,0.1114,5,0.002846,0.706,12.9793
circle,5.0,0.0,0.5,10,20,123,FedDrift,0.85,0.280154,0.15,0.2122,6,0.002261,0.5396,10.3099
circle,5.0,0.0,0.5,10,20,123,IFCA,0.95,0.0,0.05,0.0,0,0.001476,0.71,13.4614
circle,5.0,0.0,0.5,10,20,123,CompressedFedAvg,,,,0.337,6,0.003348,0.7062,12.7224
circle,5.0,0.0,0.5,10,20,456,FedProTrack,0.715,0.819276,0.285,0.0,0,0.001581,0.7184,12.6476
circle,5.0,0.0,0.5,10,20,456,LocalOnly,,,,0.024,0,,0.6676,11.0014
circle,5.0,0.0,0.5,10,20,456,FedAvg,,,,0.0,0,,0.7136,13.1204
circle,5.0,0.0,0.5,10,20,456,Oracle,1.0,0.0,0.0,0.0412,0,,0.5972,10.7754
circle,5.0,0.0,0.5,10,20,456,FedProto,,,,0.0118,0,0.001573,0.5028,9.5639
circle,5.0,0.0,0.5,10,20,456,TrackedSummary,0.75,0.0,0.25,0.0,0,0.001217,0.7078,12.944
circle,5.0,0.0,0.5,10,20,456,Flash,,,,0.0,0,0.002839,0.7078,12.944
circle,5.0,0.0,0.5,10,20,456,FedDrift,0.715,0.113779,0.285,0.0072,0,0.002333,0.5678,10.64
circle,5.0,0.0,0.5,10,20,456,IFCA,0.75,0.0,0.25,0.004,0,0.001473,0.7128,13.4379
circle,5.0,0.0,0.5,10,20,456,CompressedFedAvg,,,,0.0,0,0.003348,0.7082,12.7224
circle,5.0,0.0,0.7,10,20,789,FedProTrack,0.59,0.564714,0.41,0.0,0,0.001314,0.7176,10.5144
circle,5.0,0.0,0.7,10,20,789,LocalOnly,,,,0.0116,0,,0.6812,11.051
circle,5.0,0.0,0.7,10,20,789,FedAvg,,,,0.0048,0,,0.7172,13.3858
circle,5.0,0.0,0.7,10,20,789,Oracle,1.0,0.0,0.0,0.0336,0,,0.5776,10.6944
circle,5.0,0.0,0.7,10,20,789,FedProto,,,,0.0108,0,0.00158,0.501,9.6081
circle,5.0,0.0,0.7,10,20,789,TrackedSummary,0.6,0.0,0.4,0.0032,0,0.001247,0.7262,13.2661
circle,5.0,0.0,0.7,10,20,789,Flash,,,,0.0032,0,0.002909,0.7262,13.2661
circle,5.0,0.0,0.7,10,20,789,FedDrift,0.565,0.113779,0.435,0.0198,0,0.002357,0.564,10.7478
circle,5.0,0.0,0.7,10,20,789,IFCA,0.6,0.0,0.4,0.0124,0,0.001475,0.7264,13.4555
circle,5.0,0.0,0.7,10,20,789,CompressedFedAvg,,,,0.0028,0,0.003424,0.7262,13.0095
circle,5.0,0.0,0.5,10,20,789,FedProTrack,0.595,0.515561,0.405,0.0,0,0.001321,0.7176,10.57
circle,5.0,0.0,0.5,10,20,789,LocalOnly,,,,0.0128,0,,0.67,10.9566
circle,5.0,0.0,0.5,10,20,789,FedAvg,,,,0.0028,0,,0.7148,13.0798
circle,5.0,0.0,0.5,10,20,789,Oracle,1.0,0.0,0.0,0.0364,0,,0.572,10.622
circle,5.0,0.0,0.5,10,20,789,FedProto,,,,0.0184,0,0.001582,0.502,9.6188
circle,5.0,0.0,0.5,10,20,789,TrackedSummary,0.6,0.0,0.4,0.0,0,0.001218,0.7218,12.9579
circle,5.0,0.0,0.5,10,20,789,Flash,,,,0.0,0,0.002842,0.7218,12.9579
circle,5.0,0.0,0.5,10,20,789,FedDrift,0.6,0.0,0.4,0.0214,0,0.00235,0.5748,10.7146
circle,5.0,0.0,0.5,10,20,789,IFCA,0.6,0.0,0.4,0.0124,0,0.001475,0.7262,13.4486
circle,5.0,0.0,0.5,10,20,789,CompressedFedAvg,,,,0.0,0,0.003348,0.7218,12.7233
circle,5.0,0.0,0.5,10,20,1024,FedProTrack,0.66,0.753629,0.34,0.0,0,0.001608,0.718,12.8634
circle,5.0,0.0,0.5,10,20,1024,LocalOnly,,,,0.0,0,,0.666,11.0906
circle,5.0,0.0,0.5,10,20,1024,FedAvg,,,,0.0,0,,0.714,13.031
circle,5.0,0.0,0.5,10,20,1024,Oracle,1.0,0.0,0.0,0.0268,0,,0.5176,10.6216
circle,5.0,0.0,0.5,10,20,1024,FedProto,,,,0.0,0,0.001584,0.5048,9.6298
circle,5.0,0.0,0.5,10,20,1024,TrackedSummary,0.7,0.0,0.3,0.0,0,0.001217,0.7062,12.9499
circle,5.0,0.0,0.5,10,20,1024,Flash,,,,0.0,0,0.00284,0.7062,12.9499
circle,5.0,0.0,0.5,10,20,1024,FedDrift,0.625,0.289791,0.375,0.0,0,0.00219,0.4912,9.9874
circle,5.0,0.0,0.5,10,20,1024,IFCA,0.7,0.0,0.3,0.0,0,0.001476,0.7122,13.4636
circle,5.0,0.0,0.5,10,20,1024,CompressedFedAvg,,,,0.0,0,0.003343,0.7062,12.7029
circle,5.0,0.0,0.7,10,20,42,FedProTrack,0.45,0.796129,0.55,0.0348,0,0.001645,0.736,13.1582
circle,5.0,0.0,0.7,10,20,42,LocalOnly,,,,0.0288,0,,0.6972,11.128
circle,5.0,0.0,0.7,10,20,42,FedAvg,,,,0.0344,0,,0.736,13.4014
circle,5.0,0.0,0.7,10,20,42,Oracle,1.0,0.0,0.0,0.048,0,,0.536,10.6674
circle,5.0,0.0,0.7,10,20,42,FedProto,,,,0.016,0,0.001589,0.5096,9.6633
circle,5.0,0.0,0.7,10,20,42,TrackedSummary,0.4,0.0,0.6,0.0218,0,0.001247,0.727,13.2694
circle,5.0,0.0,0.7,10,20,42,Flash,,,,0.0218,0,0.00291,0.727,13.2694
circle,5.0,0.0,0.7,10,20,42,FedDrift,0.415,0.081271,0.585,0.0088,0,0.002368,0.578,10.8001
circle,5.0,0.0,0.7,10,20,42,IFCA,0.4,0.0,0.6,0.0226,0,0.001476,0.7274,13.4633
circle,5.0,0.0,0.7,10,20,42,CompressedFedAvg,,,,0.0218,0,0.003422,0.727,13.0028
circle,5.0,0.0,0.7,10,20,1024,FedProTrack,0.665,0.646646,0.335,0.0,0,0.001622,0.718,12.9758
circle,5.0,0.0,0.7,10,20,1024,LocalOnly,,,,0.0004,0,,0.678,11.1986
circle,5.0,0.0,0.7,10,20,1024,FedAvg,,,,0.0052,0,,0.718,13.363
circle,5.0,0.0,0.7,10,20,1024,Oracle,1.0,0.0,0.0,0.0304,0,,0.5284,10.7382
circle,5.0,0.0,0.7,10,20,1024,FedProto,,,,0.001,0,0.001585,0.5056,9.6366
circle,5.0,0.0,0.7,10,20,1024,TrackedSummary,0.7,0.0,0.3,0.0,0,0.001246,0.712,13.2568
circle,5.0,0.0,0.7,10,20,1024,Flash,,,,0.0,0,0.002907,0.712,13.2568
circle,5.0,0.0,0.7,10,20,1024,FedDrift,0.63,0.262622,0.37,0.0,0,0.002284,0.5558,10.4171
circle,5.0,0.0,0.7,10,20,1024,IFCA,0.7,0.0,0.3,0.0006,0,0.001477,0.7122,13.4691
circle,5.0,0.0,0.7,10,20,1024,CompressedFedAvg,,,,0.0,0,0.003421,0.712,13.0
circle,5.0,0.0,0.7,10,20,123,FedProTrack,0.885,0.929326,0.115,0.0396,1,0.00169,0.7068,13.518
circle,5.0,0.0,0.7,10,20,123,LocalOnly,,,,0.2072,6,,0.6692,11.0888
circle,5.0,0.0,0.7,10,20,123,FedAvg,,,,0.0504,2,,0.7068,13.4196
circle,5.0,0.0,0.7,10,20,123,Oracle,1.0,0.0,0.0,0.214,0,,0.6532,11.1576
circle,5.0,0.0,0.7,10,20,123,FedProto,,,,0.2188,6,0.001585,0.5034,9.6356
circle,5.0,0.0,0.7,10,20,123,TrackedSummary,0.95,0.0,0.05,0.0996,3,0.001247,0.71,13.2711
circle,5.0,0.0,0.7,10,20,123,Flash,,,,0.0996,3,0.00291,0.71,13.2711
circle,5.0,0.0,0.7,10,20,123,FedDrift,0.95,0.0,0.05,0.1758,6,0.002337,0.5656,10.6575
circle,5.0,0.0,0.7,10,20,123,IFCA,0.95,0.0,0.05,0.0,0,0.001477,0.71,13.4663
circle,5.0,0.0,0.7,10,20,123,CompressedFedAvg,,,,0.3498,3,0.003421,0.71,12.9985
circle,5.0,0.0,0.7,10,20,456,FedProTrack,0.73,0.647881,0.27,0.0,0,0.001608,0.7192,12.8628
circle,5.0,0.0,0.7,10,20,456,LocalOnly,,,,0.0,0,,0.6792,11.0768
circle,5.0,0.0,0.7,10,20,456,FedAvg,,,,0.0,0,,0.7184,13.4176
circle,5.0,0.0,0.7,10,20,456,Oracle,1.0,0.0,0.0,0.0248,0,,0.6008,10.8344
circle,5.0,0.0,0.7,10,20,456,FedProto,,,,0.0182,0,0.001574,0.5006,9.5706
circle,5.0,0.0,0.7,10,20,456,TrackedSummary,0.75,0.0,0.25,0.0,0,0.001244,0.7126,13.2378
circle,5.0,0.0,0.7,10,20,456,Flash,,,,0.0,0,0.002903,0.7126,13.2378
circle,5.0,0.0,0.7,10,20,456,FedDrift,0.75,0.0,0.25,0.0,0,0.002352,0.568,10.7237
circle,5.0,0.0,0.7,10,20,456,IFCA,0.75,0.0,0.25,0.004,0,0.001474,0.713,13.4441
circle,5.0,0.0,0.7,10,20,456,CompressedFedAvg,,,,0.0,0,0.003421,0.7126,13.0006
circle,5.0,0.25,0.7,10,20,123,FedProTrack,0.745,0.929326,0.255,0.0396,1,0.00169,0.7068,13.518
circle,5.0,0.25,0.7,10,20,123,LocalOnly,,,,0.2072,6,,0.6692,11.0888
circle,5.0,0.25,0.7,10,20,123,FedAvg,,,,0.0504,2,,0.7068,13.4196
circle,5.0,0.25,0.7,10,20,123,Oracle,1.0,0.500294,0.0,0.1276,6,,0.6156,11.0284
circle,5.0,0.25,0.7,10,20,123,FedProto,,,,0.2188,6,0.001585,0.5034,9.6356
circle,5.0,0.25,0.7,10,20,123,TrackedSummary,0.795,0.0,0.205,0.0996,3,0.001247,0.71,13.2711
circle,5.0,0.25,0.7,10,20,123,Flash,,,,0.0996,3,0.00291,0.71,13.2711
circle,5.0,0.25,0.7,10,20,123,FedDrift,0.795,0.0,0.205,0.1758,6,0.002337,0.5656,10.6575
circle,5.0,0.25,0.7,10,20,123,IFCA,0.795,0.0,0.205,0.0228,0,0.001477,0.71,13.4663
circle,5.0,0.25,0.7,10,20,123,CompressedFedAvg,,,,0.3498,3,0.003421,0.71,12.9985
circle,5.0,0.25,1.0,10,20,42,FedProTrack,0.405,0.577076,0.595,0.2616,2,0.001659,0.736,13.2698
circle,5.0,0.25,1.0,10,20,42,LocalOnly,,,,0.2204,6,,0.7088,11.2202
circle,5.0,0.25,1.0,10,20,42,FedAvg,,,,0.0404,0,,0.736,13.641
circle,5.0,0.25,1.0,10,20,42,Oracle,1.0,0.639892,0.0,0.1772,6,,0.5556,10.7336
circle,5.0,0.25,1.0,10,20,42,FedProto,,,,0.2188,6,0.001571,0.5062,9.551
circle,5.0,0.25,1.0,10,20,42,TrackedSummary,0.36,0.0,0.64,0.0906,1,0.001271,0.7274,13.5216
circle,5.0,0.25,1.0,10,20,42,Flash,,,,0.0906,1,0.002965,0.7274,13.5216
circle,5.0,0.25,1.0,10,20,42,FedDrift,0.36,0.097525,0.64,0.1524,6,0.00236,0.5652,10.7601
circle,5.0,0.25,1.0,10,20,42,IFCA,0.36,0.0,0.64,0.0258,0,0.001478,0.7274,13.4762
circle,5.0,0.25,1.0,10,20,42,CompressedFedAvg,,,,0.3702,1,0.003481,0.7274,13.2264
circle,5.0,0.0,1.0,10,20,42,FedProTrack,0.425,0.577076,0.575,0.0348,0,0.001659,0.736,13.2698
circle,5.0,0.0,1.0,10,20,42,LocalOnly,,,,0.018,0,,0.7088,11.2202
circle,5.0,0.0,1.0,10,20,42,FedAvg,,,,0.0348,0,,0.736,13.641
circle,5.0,0.0,1.0,10,20,42,Oracle,1.0,0.0,0.0,0.0752,0,,0.534,10.6884
